gene,fg_score,fg_rank,between_variance,within_variance,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200
PLS1,7.882398812509877,5686,0.37110633058559567,0.047080369896108004,0.000999000999000999,0.0038069563219053195,True,True,False
PLS3,2.8037861659407426,10546,0.14747780421737186,0.05259950918190924,0.007992007992007992,0.016420522394351333,True,False,False
PLSCR1,2.7427393359643917,10836,0.08681200649562076,0.03165156015006541,0.00999000999000999,0.019976332268691072,True,False,False
PLSCR3,6.373349192683451,5685,0.17602738130815487,0.027619280264251134,0.000999000999000999,0.003807625971214362,True,True,False
PLSCR4,3.744651916766562,8750,0.15613920145430008,0.04169657620476624,0.002997002997002997,0.007421606964464107,True,True,False
PLSCR5,1.28339607530213,19159,0.002430557948239173,0.0018938386683987906,0.23876123876123875,0.2700286299639084,False,False,False
PLTP,8.65990574387047,5673,0.462343504247043,0.05338896649946045,0.000999000999000999,0.0038156801773935566,True,True,False
PLVAP,7.445124753845889,5672,0.36302248779197055,0.04875974887502032,0.000999000999000999,0.0038163528995686963,True,True,False
PLXDC1,19.427940036788186,5671,0.7272543359184471,0.03743341498182202,0.000999000999000999,0.003817025858993766,True,True,False
PLXDC2,10.782696671054488,5670,0.24491047876367386,0.02271327650291365,0.000999000999000999,0.0038176990557942936,True,True,False
PLXNA1,7.620258448296758,5669,0.5276872686564373,0.06924793903437736,0.000999000999000999,0.003818372490095898,True,True,False
PLXNA2,1.1675705216171517,19810,0.045712338281168365,0.0391516621558319,0.32867132867132864,0.3594977460701842,False,False,False
PLXNA3,7.6458649223038675,5668,0.5110419493073586,0.06683898787669416,0.000999000999000999,0.0038190461620242846,True,True,False
PLXNA4,4.65332049936537,5667,0.09726249863313619,0.020901730734686347,0.000999000999000999,0.003819720071705249,True,True,False
PLXNB1,15.105564757597003,5666,0.6462882311417074,0.04278476776321943,0.000999000999000999,0.0038203942192646745,True,True,False
PLXNB2,4.276430204903485,5665,0.29929865527785954,0.06998795681743447,0.000999000999000999,0.003821068604828534,True,True,False
PLXNB3,9.236665060042862,5696,1.1780891188120262,0.12754484641233801,0.000999000999000999,0.0038002727609469183,True,True,False
PLXNC1,16.990862257098996,5695,0.9176016406975541,0.054005585879289095,0.000999000999000999,0.003800940060817146,True,True,False
PM20D1,9.264537228514058,5694,0.2177110101411388,0.023499383954732646,0.000999000999000999,0.0038016075950744023,True,True,False
PM20D2,3.6530363123529206,8432,0.07584493229446707,0.02076215216028122,0.001998001998001998,0.005134334356345741,True,True,False
PMCH,4.186600486981441,11344,0.003552406046960768,0.0008485080417876627,0.011988011988011988,0.02289811739741218,True,False,False
PMEL,1.5936058060105884,17837,0.013734627557069251,0.00861857528957819,0.12887112887112886,0.15654984696863936,False,False,False
PMEPA1,9.389903046100509,5680,0.4785730846408135,0.05096676593913581,0.000999000999000999,0.0038109777546397263,True,True,False
PMFBP1,9.520560760475144,5679,1.1513636919144503,0.12093443082562519,0.000999000999000999,0.00381164881957275,True,True,False
PMIS2,0.6192102263421809,21289,0.0016272097895194224,0.002627869386184769,0.7512487512487512,0.7646229480979821,False,False,False
PML,2.6301791404167223,12407,0.14043723590047266,0.05339454162670858,0.014985014985014986,0.02617033164304866,True,False,False
PMM1,2.9548533263764036,10075,0.14462504973944854,0.04894490663882523,0.006993006993006993,0.015039650176126603,True,False,False
PMM2,7.166945480618849,5678,0.05271547770412404,0.007355351896735425,0.000999000999000999,0.0038123201208794728,True,True,False
PMP2,6.472097153709187,5677,0.5003587264142012,0.07731012835715421,0.000999000999000999,0.0038129916586848063,True,True,False
PMP22,4.709836961019163,5676,0.22887936459343527,0.048596017099823,0.000999000999000999,0.0038136634331137503,True,True,False
PMPCA,1.9809511129736697,15503,0.014504632831524202,0.007322044914192622,0.04695304695304695,0.06562462887045226,False,False,False
PMPCB,4.320448062899342,9929,0.21851118272023934,0.050576036636607896,0.005994005994005994,0.013080685051679109,True,False,False
PMS1,3.3022985275940453,8431,0.17892273809072703,0.05418126301200862,0.001998001998001998,0.0051349433391895734,True,True,False
PMS2,3.059349612112349,9338,0.04823806366478841,0.01576741438125014,0.003996003996003996,0.009272372519320473,True,True,False
PMVK,7.54830973936055,5675,0.11418187137099,0.015126803195752993,0.000999000999000999,0.0038143354442913913,True,True,False
PNCK,8.0911935893874,5674,0.7425850394335114,0.09177693628484769,0.000999000999000999,0.0038150076923429053,True,True,False
PNISR,3.0383957904963017,8751,0.14922611640339903,0.04911344548534476,0.002997002997002997,0.0074207588777352234,True,True,False
PNKD,6.259007463140059,5653,0.15770085594944447,0.02519581487769204,0.000999000999000999,0.0038291798419164418,True,True,False
PNKP,5.693121238486326,11748,0.1503104264198004,0.026402102325253165,0.013986013986013986,0.02579579086218514,True,False,False
PNLDC1,2.700509280009639,13637,0.11894850164337067,0.0440466824234921,0.02197802197802198,0.03492115422891987,True,False,False
PNLIP,0.8556906856917149,20726,0.00012676431565862797,0.00014813268494246314,0.5434565434565435,0.5681567298859589,False,False,False
PNLIPRP1,6.368741148491818,5652,0.011311372431648044,0.0017760666481028502,0.000999000999000999,0.0038298573330420465,True,True,False
PNLIPRP2,4.102619966513742,10713,0.011235031127471313,0.002738491547589951,0.008991008991008992,0.018185119277250333,True,False,False
PNLIPRP3,1.1666796696626474,19719,0.0003507211410344497,0.00030060477040725573,0.31368631368631367,0.3446906559640471,False,False,False
PNMA1,2.8950865168487807,13147,0.022085442626552283,0.007628585034386627,0.01898101898101898,0.03128323718572444,True,False,False
PNMA2,7.453008575715813,11306,0.09199364646642284,0.012343145858718095,0.011988011988011988,0.02297507905149865,True,False,False
PNMA3,10.531398452854761,5651,0.4816762988365723,0.045737154061625984,0.000999000999000999,0.0038305350639450796,True,True,False
PNMA6A,1.8440986266555712,16646,0.0366464752447384,0.01987228680399463,0.07792207792207792,0.10143070914427396,False,False,False
PNMA6E,3.4169524770628033,13029,0.0019600254232343944,0.0005736079933410204,0.017982017982017984,0.02990516276263456,True,False,False
PNMA6F,14.638014230548306,5650,2.7437749491179133,0.18744173625762323,0.000999000999000999,0.0038312130347528577,True,True,False
PNMA8A,8.336475405936401,5649,0.13319403979320169,0.015977250569659242,0.000999000999000999,0.0038318912455927857,True,True,False
PNMA8C,2.101126450263726,15395,0.10577906156193362,0.05034396694087216,0.04495504495504495,0.06327287522480766,False,False,False
PNMT,16.148569561403093,5660,4.07632069436973,0.25242610606371607,0.000999000999000999,0.003824444107129619,True,True,False
PNN,3.187210127605884,9340,0.0646254744408751,0.020276492600542186,0.003996003996003996,0.00927038700057972,True,True,False
PNO1,3.021679800355543,10451,0.11907024495550733,0.03940530519636761,0.007992007992007992,0.016569785587104504,True,False,False
PNOC,7.242988897699994,5659,0.31614837854894395,0.043648873494676714,0.000999000999000999,0.0038251199233704978,True,True,False
PNPLA1,10.288161070554123,5658,0.12334849793671479,0.011989353025210803,0.000999000999000999,0.003825795978500114,True,True,False
PNPLA2,2.8829517323910987,11503,0.3737145036024845,0.1296291126119587,0.012987012987012988,0.024463409319533808,True,False,False
PNPLA3,6.566949937238404,5657,0.2122011536079509,0.03231349255993998,0.000999000999000999,0.0038264722726451556,True,True,False
PNPLA4,1.3231254830483046,19076,0.03479615937195695,0.02629844756714718,0.23076923076923078,0.26212558672193814,False,False,False
PNPLA5,9.696130955060672,5656,0.3887172636420483,0.040089925402446915,0.000999000999000999,0.0038271488059323983,True,True,False
PNPLA6,3.609895918111377,9339,0.1429090801344829,0.039588134194819324,0.003996003996003996,0.009271379653647563,True,True,False
PNPLA7,5.66423897279133,5655,0.5879383123379384,0.10379827873078126,0.000999000999000999,0.0038278255784887083,True,True,False
PNPLA8,3.240006165256121,11270,0.16979954122547036,0.05240715608699656,0.011988011988011988,0.023048468833739462,True,False,False
PNPO,3.942798767401255,5654,0.019249240091950733,0.004882115928186321,0.000999000999000999,0.003828502590441041,True,True,False
PNPT1,1.6064411084898242,17925,0.10078725154066608,0.06273945241042954,0.13386613386613386,0.16181932432978458,False,False,False
PNRC1,2.504035699132648,14742,0.018574213846407384,0.00741770127817433,0.03296703296703297,0.04845541109277373,True,False,False
PNRC2,1.8766165881668269,16381,0.04923977861380031,0.02623858286136876,0.06993006993006994,0.09250013767442497,False,False,False
POC1A,0.7113439661335261,21077,0.005620975358483227,0.007901899098963406,0.6683316683316683,0.6870717174840153,False,False,False
POC1B,1.7209287538002915,17370,0.04386121660274286,0.025486935061429784,0.10589410589410589,0.13209634349530722,False,False,False
POC5,2.038097412273857,15969,0.07936738317765496,0.03894188880213167,0.057942057942057944,0.07862035891342672,False,False,False
PODN,7.126925490587559,5621,1.0150630666063971,0.14242649185510964,0.000999000999000999,0.0038509791222831606,True,True,False
PODNL1,4.41635352521735,5620,0.04879192433609834,0.011048001455037912,0.000999000999000999,0.00385166434988499,True,True,False
PODXL,5.721489909412526,5619,0.03548417318406033,0.006201901345799051,0.000999000999000999,0.003852349821383457,True,True,False
PODXL2,6.704402036053482,5618,0.13438124057345682,0.02004372243889768,0.000999000999000999,0.003853035536908801,True,True,False
POF1B,6.923308692182401,9584,0.002360224683958834,0.0003408999303377779,0.004995004995004995,0.01129296413102757,True,False,False
POFUT1,4.00912854561226,5617,0.03169474958287094,0.007905635634026591,0.000999000999000999,0.0038537214965913558,True,True,False
POFUT2,3.2284121520651725,5648,0.016588305791657137,0.005138214306659798,0.000999000999000999,0.0038325696965923594,True,True,False
POGK,5.166235789663772,5647,0.03488643674554117,0.00675276671517421,0.000999000999000999,0.003833248387879165,True,True,False
POGLUT1,5.122922297037064,8441,0.20372834157717704,0.03976798368887696,0.001998001998001998,0.005128860003874813,True,True,False
POGLUT2,2.9134511458823487,11439,0.08465126249739724,0.029055312453934716,0.012987012987012988,0.0246002795176674,True,False,False
POGLUT3,2.402044865125551,13113,0.08511740315301985,0.03543538273092258,0.01898101898101898,0.0313643498269442,True,False,False
POGZ,2.433620268729862,12256,0.03257703176442152,0.013386232785290369,0.014985014985014986,0.02649276311156207,True,False,False
POLA1,2.446240438310927,13622,0.06804421905665907,0.027815824449880174,0.02197802197802198,0.03495960800321394,True,False,False
