gene_symbol,fg_score,fg_rank,between_variance,within_variance,permutation_exceed_count,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200,in_recomputed_top200
ABCD3,5.056511729737109,11146,0.36012068373590994,0.07121918279214899,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABCD4,5.423042151706488,10675,0.3120472687920717,0.0575409900628298,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABCE1,0.757384693447617,20931,0.04907918042606874,0.06480085124088433,3182,0.6364727054589082,0.6563435456826396,False,False,False,False
ABCF1,5.046886575570385,11156,0.09719686989444289,0.019258768345629448,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABCF3,8.267623163661664,7924,0.06025519593461721,0.007288081721385457,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABCG1,29.763446753465757,1289,0.3989439653674391,0.01340381277200421,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABCG4,17.835219631500184,3286,0.4736583244035803,0.026557460790380124,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABCG5,2.960649061430329,14853,0.04757372074197286,0.016068669453345733,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
ABCG8,2.3121521295234415,16458,0.010414620569853346,0.004504287289469403,41,0.008398320335932814,0.011592967129960642,True,False,False,False
ABHD1,4.594629108543073,11805,0.0818130676650212,0.017806229792652947,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD10,1.10655167835582,19910,0.055987443891316296,0.05059631097301208,1792,0.35852829434113176,0.3862472570866426,False,False,False,False
ABHD11,7.114499812818971,8923,0.09932168951452308,0.013960449923769252,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD12,10.14377692887144,6600,0.11418467171643679,0.011256612904575304,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD12B,8.785832960813046,7538,0.19066142146201687,0.021700996872360677,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD13,1.2746850283502362,19413,0.05281013941275437,0.04142994190043457,1312,0.2625474905018996,0.2899826192371884,False,False,False,False
ABHD14B,3.852427410388555,13054,0.09911268686602892,0.025727324043662726,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD15,13.817145112802868,4698,0.2974137416531658,0.02152496778847125,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD16A,6.614874470865803,9383,0.07560747465449628,0.011429908283029826,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD16B,1.5198498262514364,18638,0.004963489332471091,0.003265766162052182,367,0.07358528294341132,0.08845256356473076,False,False,False,False
ABHD17A,4.237847154799333,12406,0.15558144481362085,0.03671236756591243,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD17B,15.698417075551681,3957,0.47575640954570847,0.03030600157148764,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD17C,10.36398506927835,6456,0.1875243574586334,0.018093836739948153,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD18,1.7291123317146133,18089,0.09168258672676206,0.053022911093766216,512,0.10257948410317937,0.1208510364042894,False,False,False,False
ABHD2,22.055071930157037,2320,0.3274501528133051,0.014846921982369353,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD3,10.724600465621045,6241,0.7970676245115406,0.07432141829624597,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD4,12.338846270836761,5378,0.2780481782274861,0.022534364132260763,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD5,4.2173008969758445,12437,0.12154906730739322,0.028821520708077766,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD6,10.091710309251098,6634,0.1954070222863759,0.01936311243398879,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABHD8,16.690101705538193,3626,0.30582611450884817,0.018323791730181633,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABI1,7.2474216556350095,8813,0.3491522746076472,0.0481760574620297,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABI2,5.258780562675151,10903,0.1584397587253947,0.030128601916218866,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABI3,21.66149243123775,2397,1.1398506938599682,0.052621050043683996,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABI3BP,5.460741841921576,10630,0.9413020879509345,0.17237621931094296,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABITRAM,2.0328556288711113,17214,0.11106746058087712,0.054636167308152114,248,0.04979004199160168,0.061448461005526304,False,False,False,False
ABL1,1.9926729768645852,17325,0.04423132528317504,0.022196971540228334,188,0.03779244151169766,0.047408476968416886,True,False,False,False
ABL2,8.963147972642226,7406,0.22017491333684192,0.024564452620596127,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABLIM1,3.691330546790837,13339,0.048348223967456576,0.013097766900388799,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABLIM2,10.184014325918016,6569,0.26213422650602347,0.025739763935598226,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABLIM3,24.871938141699072,1871,0.544004503185013,0.02187221001300179,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABO,49.02596122002057,316,6.269109485348174,0.12787324999001687,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABR,13.210684629192327,4950,0.26239164066169723,0.019862067403761268,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABRA,0.5072578189161495,21437,0.0010965210866723289,0.002161654238148659,3785,0.7570485902819436,0.7708881457882961,False,False,False,False
ABRACL,8.473392801467115,7767,0.2211905732425207,0.026104123069839853,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABRAXAS1,5.070239753665995,11124,0.17207832065160497,0.03393888224413602,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABRAXAS2,0.8004258867902181,20810,0.026911540484381016,0.03362151690025904,3012,0.6024795040991802,0.6242898902405928,False,False,False,False
ABT1,19.00535460458802,2993,0.3495568504759636,0.0183925355614271,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABTB1,18.933643073118667,3011,0.48646965666359776,0.025693389563144323,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ABTB2,12.441435066257744,5318,0.6427420747584535,0.05166139974377031,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACAA1,8.198535810285481,7978,0.13763864670127018,0.016788188513275442,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACAA2,11.962227615994435,5568,0.3483332993388385,0.029119424148961487,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACACA,21.949847568544058,2344,0.24732902016421468,0.011267905159404458,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACACB,8.970459205714436,7399,0.3882014327503531,0.04327552627389084,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACAD10,11.967478714844203,5563,0.3293057665150469,0.027516710468997625,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACAD11,8.082938386348452,8071,0.19550704147355738,0.024187609913539833,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACAD8,1.4810293142686959,18768,0.024392267607598595,0.01646979743230125,867,0.17356528694261147,0.19763585251313812,False,False,False,False
ACAD9,8.895133584918833,7455,0.06060808176760299,0.006813612436245405,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACADL,8.387520206275788,7832,0.2656862492081616,0.031676366649366204,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACADM,0.9639361987668993,20352,0.04969881437006468,0.051558189011139045,2372,0.47450509898020393,0.5004661450887392,False,False,False,False
ACADS,8.592540842378147,7673,0.2847022935383275,0.033133646128136685,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACADSB,2.1981487745352384,16739,0.09585324222286545,0.04360633882101281,144,0.028994201159768047,0.036975242818542406,True,False,False,False
ACADVL,15.839102182455619,3917,0.3838464473102742,0.02423409385820015,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACAN,39.23919489710324,655,3.0555423462932647,0.07786963932144504,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACAP1,3.110900654407005,14527,0.030625903868504514,0.009844696492031124,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
ACAP2,6.1220744678537065,9882,0.24112295848556423,0.039385815793474506,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACAP3,1.6837538459621342,18221,0.08149743753078528,0.04840221798969516,542,0.10857828434313137,0.1274057329766582,False,False,False,False
ACAT1,7.541711599259164,8523,0.20568567427038448,0.02727306608667896,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACAT2,8.962030916294134,7407,0.2812891190168918,0.03138675061755954,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACBD3,3.0067222029714706,14758,0.04172248162093099,0.013876390546647667,19,0.003999200159968006,0.0057781335644586755,True,True,False,False
ACBD4,7.935330205930778,8196,0.19928138484198385,0.025113171136815597,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACBD5,1.707893638026401,18146,0.04083309520467254,0.023908443252310396,540,0.10817836432713457,0.1270052448114625,False,False,False,False
ACBD6,3.4354519622707502,13838,0.037348627156181126,0.0108715223533427,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
ACBD7,8.174972215236751,7995,0.418761338046146,0.051224792607358884,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACCS,13.401014321392973,4875,0.5011279582931771,0.03739476820669079,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACCSL,1.9193986545110104,17549,0.02652892302894267,0.013821466308006077,173,0.03479304139172166,0.04382604469688553,True,False,False,False
ACD,19.348720358281625,2902,0.30717398105790344,0.015875664223924946,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACE,6.710687366430298,9289,0.3274779381624863,0.048799452749623794,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACE2,2.4702665610489536,16053,0.04216067102560804,0.017067245692319002,50,0.010197960407918417,0.013914950007479613,True,False,False,False
ACER1,22.522312942798763,2243,0.48050644121205327,0.021334674516302724,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACER2,4.112625980898305,12594,0.08594047661088713,0.02089673018742533,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACER3,4.661948406404909,11711,0.2308209879714919,0.049511689368953546,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
ACHE,40.833410147391334,576,1.8610866774860182,0.04557753717933875,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACIN1,4.860262340282745,11433,0.13995956535802692,0.028796700045467378,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACKR1,12.604238547876077,5217,0.5550027760073707,0.04403301697733322,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACKR2,12.820304664538341,5126,0.42978184990962803,0.03352351858652634,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACKR3,11.577328967000678,5760,0.6974249911699776,0.0602405682160873,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACKR4,2.1936154003787474,16752,0.008455527234335054,0.0038545978920102087,78,0.015796840631873626,0.020914453306332504,True,False,False,False
ACLY,12.748289598314372,5159,0.11293978775712585,0.008859201024831063,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACMSD,1.204825235448423,19618,0.0010391419535800768,0.0008624735561261458,814,0.16296740651869626,0.18633200171215825,False,False,False,False
ACO1,1.9773943763983493,17369,0.033613674908519874,0.016998963654281468,236,0.047390521895620874,0.058667532904891344,False,False,False,False
ACO2,5.968760554842097,10035,0.05329858495546171,0.0089295800657673,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOD1,3.3294688538776827,14059,0.007133166211225506,0.0021424236806508426,4,0.0009998000399920016,0.0015583129957233988,True,True,False,False
ACOT11,6.875181787246458,9137,0.29282104809177173,0.042591016267110225,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOT12,5.648321980042101,10373,0.027655729420229567,0.0048962635336174,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOT13,9.946438519018075,6725,0.25165573694425325,0.025301080079939187,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOT2,6.685399106542861,9316,0.15296155820349278,0.022879934153789184,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOT4,4.891128370530054,11395,0.07937412728428633,0.016228173206666585,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOT6,4.078986897266381,12656,0.11251138074632025,0.027583157972842012,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOT7,10.514891859523136,6367,0.1717854411457916,0.016337337396512577,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOT8,4.956379460397511,11280,0.04370669033872403,0.008818259603437236,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOT9,7.303298940420185,8749,0.14698549511285228,0.020125894240254974,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOX1,1.5234121213481315,18632,0.03229292269365812,0.021197748794961373,814,0.16296740651869626,0.18633200171215825,False,False,False,False
ACOX2,8.099730590091774,8058,0.30408133749747007,0.03754214453405898,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACOX3,8.2047810222941,7968,0.1214335403608192,0.014800328976854956,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACP1,5.48828235968165,10590,0.21818405791079865,0.03975451493363598,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACP2,1.8282313958174918,17803,0.019753316714398367,0.010804594252825279,309,0.0619876024795041,0.07538148897327954,False,False,False,False
ACP4,2.080007993953264,17065,0.00509039647141782,0.002447286590309257,84,0.016996600679864027,0.02238798440919719,True,False,False,False
ACP5,5.581790707620715,10474,0.0686452295550649,0.012298055827037344,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
ACP6,24.471214523304553,1923,0.4168191143029458,0.01703302748598168,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACP7,17.13792540636453,3478,1.65313784502212,0.09646078124654099,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACPP,3.0399467485243545,14669,0.017507330400269663,0.005759081144859047,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
ACR,5.803562078250047,10207,0.09647763007570073,0.016623854580904374,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACRBP,3.854220081797281,13051,0.032352230236489664,0.008393965836845136,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
ACRV1,1.269269670562626,19440,0.00024376077700973716,0.00019203805933926235,1148,0.22975404919016196,0.25595427958110173,False,False,False,False
ACSBG1,24.76697241268299,1884,0.522679100119475,0.021103865411587038,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSBG2,35.16911803839446,876,2.4917582520906683,0.07085073608269654,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSF2,11.067319320769087,6060,0.31580212311875583,0.028534643601809167,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSF3,3.85987685530029,13039,0.11632040656078568,0.03013577176750828,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
ACSL1,26.49519623251071,1643,1.337787063688739,0.050491673547043085,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSL3,4.26703237343626,12359,0.150611058979529,0.03529643160122489,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
ACSL4,10.497816529809773,6380,0.7602340604733566,0.0724182932075845,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSL5,11.44789405678745,5844,0.31735879551158447,0.027722014150234217,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSL6,21.53567169785015,2422,0.5045096624102602,0.023426687318227786,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSM3,9.824944523048716,6811,0.19420236392925463,0.019766245521714937,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSM4,1.21456217099343,19596,0.008607593055027004,0.007086982548093749,750,0.15016996600679863,0.17265641639792598,False,False,False,False
ACSM5,23.363215021388385,2083,0.6504532593533041,0.027840903964873067,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSS1,5.432810216271091,10663,0.12379387084432729,0.02278633185924048,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSS2,16.90816897360762,3551,0.37365150346256554,0.022098864458009463,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACSS3,10.293402733126998,6495,0.4673937536649037,0.045407108110778104,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTA1,34.86375259286,895,1.5432906302927498,0.04426632725621411,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTA2,2.265762242777724,16578,0.4653425386571478,0.2053801176548145,125,0.02519496100779844,0.03238946396422288,True,False,False,False
ACTB,1.4990965673323526,18706,0.02318020409898934,0.015462772454527656,748,0.14977004599080185,0.17225145204504747,False,False,False,False
ACTBL2,4.309234255636323,12291,0.001819846585381876,0.0004223032179462238,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
ACTC1,21.884091744376377,2357,0.5520476222268259,0.025225968243702403,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTG1,22.816026448565765,2171,0.35126333431755646,0.015395454898737317,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTG2,2.8588324772211484,15075,0.17505580800478618,0.061233311434400556,82,0.016596680663867228,0.02189981588360484,True,False,False,False
ACTL10,1.1766554788591101,19706,0.0037362136727914527,0.003175272603888523,1290,0.2581483703259348,0.28545847860282497,False,False,False,False
ACTL6A,16.521167766623655,3680,0.45511626571410446,0.02754745348097367,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTL6B,6.918972504763766,9097,0.14436444540779925,0.020865002154391885,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTL7A,0.2528741590203099,21641,0.0004853290658461424,0.001919241329303136,4736,0.9472105578884223,0.9502365094831396,False,False,False,False
ACTL7B,1.6843527081245098,18218,0.06416456847922863,0.03809448658003904,469,0.09398120375924815,0.11129001656221384,False,False,False,False
ACTL8,0.599706407925103,21275,0.0005001930917892852,0.0008340532769289236,3833,0.7666466706658668,0.7800751378252172,False,False,False,False
ACTN1,3.7076635514762124,13309,0.24004110373791596,0.06474186865356424,2,0.0005998800239952009,0.0009667683421292684,True,True,False,False
ACTN2,27.196021634559635,1553,2.4473369110933634,0.0899887738000314,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTN3,12.540739242291304,5261,0.5226240787740779,0.04167409458640474,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTN4,8.12965107948313,8030,0.12305760153250112,0.015136875990477824,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTR10,4.4399468764565,12080,0.20324688762134543,0.04577686375024536,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTR1A,5.469489952123105,10625,0.058125814171563345,0.010627272375571511,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTR1B,34.83777157677331,898,0.7195121297841491,0.020653209113011668,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTR2,0.5605716940441902,21348,0.03527253884365579,0.06292243010607364,4050,0.8100379924015197,0.8203740696123454,False,False,False,False
ACTR3,2.834386538362783,15130,0.10232287144666771,0.03610052535809273,34,0.006998600279944011,0.009769095591433798,True,True,False,False
ACTR5,17.095043696633276,3492,0.40743685480324343,0.02383361464779687,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACTR6,1.9133845160401595,17572,0.1146564853818901,0.059923379376630455,321,0.0643871225754849,0.07808911742782979,False,False,False,False
ACTR8,2.098505572964119,17021,0.030079456912325917,0.014333741265591813,233,0.046790641871625675,0.05797127497709332,False,False,False,False
ACTRT1,2.845889017506513,15101,0.010797911245344599,0.0037942037514573294,11,0.0023995200959808036,0.003563347367535608,True,True,False,False
ACTRT3,3.611064988486276,13482,0.07347822041218634,0.020348064777515343,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
ACVR1,8.71623347594623,7580,0.23034214674914225,0.026426788614884095,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACVR1B,17.94996494965732,3253,0.2545877083659926,0.014183176935462671,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACVR1C,22.054170484580265,2321,2.213211138620134,0.10035339663424893,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACVR2A,19.157786738533403,2943,1.318023297040575,0.06879829718595182,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACVR2B,7.5926359499133005,8481,0.18512517711354104,0.02438219116633604,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACVRL1,8.635284119278108,7642,0.2654431512967763,0.030739355101395967,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACY3,16.306327847955398,3759,0.31672231866059636,0.019423266755735608,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ACYP2,2.426895758128484,16164,0.11124379317325515,0.04583788509733269,106,0.021395720855828835,0.027780589615538063,True,False,False,False
ADA2,22.881815436802338,2159,0.7596896792985739,0.0332005759149058,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAD2,18.710571765942838,3056,1.3596429070642817,0.07266708559026501,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAL,2.617424319034274,15665,0.054652398536596876,0.020880211116292464,51,0.010397920415916816,0.01417529505298135,True,False,False,False
ADAM10,6.514268904290943,9467,0.2501971384736018,0.038407544577428815,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM11,33.819569770992054,963,2.3303833915394576,0.0689063482807103,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM12,2.0274599039604264,17223,0.12397497070152669,0.06114791724598638,137,0.027594481103779243,0.03526702940643439,True,False,False,False
ADAM15,10.00574769118495,6687,0.2129337971695873,0.021281137970299277,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM17,5.625836230412637,10412,0.17431928644529215,0.03098547896658984,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM18,16.649979238885063,3639,0.663576087154947,0.03985445934403398,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM19,64.41062752432921,121,2.629912742264671,0.0408304063978421,0,0.0001999600079984003,0.00034656322614856324,True,True,True,True
ADAM2,3.745156977844806,13251,0.01642441679503949,0.004385498242298327,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
ADAM22,28.93948065914702,1363,0.5934909611570786,0.020507993172112608,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM23,30.55289326474689,1216,0.8384427343080074,0.027442325069308642,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM28,19.80214832616424,2800,1.5366571011537327,0.07760051474323576,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM32,14.148306229370801,4559,0.6338868639377906,0.04480301119994335,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM33,15.2601871471409,4127,1.3824407037833797,0.0905913235435332,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM5,17.004641486983235,3523,0.6563112858556525,0.03859599841088285,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAM8,3.4431340097374235,13827,0.31025507393566715,0.09010832533003484,4,0.0009998000399920016,0.0015583129957233988,True,True,False,False
ADAM9,2.566062832173107,15800,0.07353855296458066,0.02865811638823948,83,0.016796640671865627,0.022136707625934213,True,False,False,False
ADAMDEC1,1.2641459625251938,19452,0.000813385452150123,0.0006434168480558569,945,0.1891621675664867,0.21401241890301975,False,False,False,False
ADAMTS1,12.421610677441292,5334,0.6443644174944138,0.05187445573773518,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS10,16.587321317658084,3656,1.234466154675396,0.07442226295381572,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS12,35.76608685237381,837,3.044626953695894,0.08512607511696384,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS13,6.236412854041474,9768,0.5652678505713677,0.09063989210414775,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS14,4.0618032101098995,12680,0.17938196514492075,0.04416312540213762,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS15,19.234303172514473,2927,1.4121206433494344,0.07341677202136969,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS16,42.178350757921386,518,5.533492202694452,0.13119270150390402,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS17,40.10683887881386,609,2.702560036466054,0.06738401008276103,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS18,58.952437942862694,170,3.144427308167345,0.05333836611966032,0,0.0001999600079984003,0.00034656322614856324,True,True,False,True
ADAMTS19,4.673586261403883,11693,0.18142004737056686,0.03881815601285341,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS2,20.889625731503152,2566,1.946599112490759,0.09318495834316849,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS20,11.672158832734477,5718,0.17960244992994415,0.01538724205025916,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS3,46.16605940360831,378,7.885503203195482,0.1708073602859542,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS4,15.772376554128805,3933,5.078841161916262,0.32200860705820433,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS5,8.447450055146792,7786,0.3880886732879602,0.04594150735191482,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS6,23.502401807127043,2060,1.374805824789001,0.05849638692450899,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS7,15.410402395117625,4073,0.7974419348193797,0.05174697975232651,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS8,31.158356573830435,1152,2.3794024035984256,0.07636481360551904,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTS9,3.3577720651100362,13993,0.1327431043947267,0.03953307974544007,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
ADAMTSL1,10.243983022594524,6526,1.1299036106189773,0.11029923670187547,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTSL2,40.87992204742251,575,5.448685918550684,0.1332851247473209,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTSL3,76.25306619533114,56,3.902523054602167,0.051178562211186863,0,0.0001999600079984003,0.00034656322614856324,True,True,True,True
ADAMTSL4,21.373150737831374,2458,1.252270511815578,0.058590813934957166,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAMTSL5,41.76674150257015,541,2.6646413860511178,0.06379815308837852,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAP1,6.112948644842407,9888,0.10595995206601695,0.01733367922629786,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAP2,26.771237853132803,1609,0.9802725105468618,0.036616619978958896,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADAR,3.215532132099485,14304,0.038837671547019184,0.012078137551167928,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
ADARB1,23.484803802032403,2065,0.6339516444422997,0.026994111381053936,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ADARB2,4.144476500751556,12539,0.49912967404516706,0.12043249189852816,4,0.0009998000399920016,0.0015583129957233988,True,True,False,False
ADAT1,3.556504319674501,13596,0.0562593978551276,0.015818724577068243,2,0.0005998800239952009,0.0009667683421292684,True,True,False,False
ADAT2,1.875283727764048,17670,0.05363316180296203,0.028600015163611006,347,0.06958608278344332,0.08396676737493176,False,False,False,False
