Unnamed: 0,age2,age3,age4,age5,age6,age7,age8,aggregate,Gene name
ENSMFAG00000046087_GMIP,3.880247,3.656927,3.690762,3.457721,3.41826,3.745381,3.861456,3.543426,GMIP
ENSMFAG00000008703_LMO7,3.899884,3.386677,3.821477,3.507479,3.548925,3.628039,3.889461,3.82088,LMO7
ENSMFAG00000015187_RF01967,3.765278,3.456712,3.792446,3.347299,3.456033,3.735189,4.118733,3.355854,RF01967
ENSMFAG00000041494_PPP1R9B,3.857218,3.495786,3.611478,3.582116,3.586362,3.595732,3.908947,3.623996,PPP1R9B
ENSMFAG00000001665_DNAJC5,3.848028,3.626045,3.622937,3.533299,3.481775,3.653966,3.866389,3.567187,DNAJC5
ENSMFAG00000018615_RF01969,3.686524,3.411909,3.765306,3.385483,3.462941,3.80627,4.100385,3.301787,RF01969
ENSMFAG00000040214_CBARP,3.763182,3.783172,3.653482,3.515086,3.506722,3.637799,3.581414,3.516441,CBARP
ENSMFAG00000036952_NACC1,3.426383,3.347643,3.608366,3.761219,3.807036,3.664786,3.757285,3.529629,NACC1
ENSMFAG00000032375_C16orf58,3.468125,3.519273,3.563313,3.631091,3.666026,3.696739,3.824126,3.477239,C16orf58
ENSMFAG00000044689_HS6ST1,3.960972,3.680752,3.659966,3.330023,3.352457,3.807373,3.568856,3.490991,HS6ST1
ENSMFAG00000035898_ENSMFAG00000035898,3.803932,3.447834,3.930167,3.355699,3.475359,3.607266,3.733457,3.575956,ENSMFAG00000035898
ENSMFAG00000046678_ENSMFAG00000046678,3.909673,3.43469,3.748921,3.473209,3.693548,3.409179,3.655425,4.12605,ENSMFAG00000046678
ENSMFAG00000033219_CACNG6,3.842299,3.502842,3.804113,3.350747,3.411935,3.677927,3.710586,3.30766,CACNG6
ENSMFAG00000040598_PNPLA1,3.487511,3.464473,3.63316,3.634412,3.721801,3.602946,3.748245,3.686628,PNPLA1
ENSMFAG00000041787_LOC102121963,3.848327,3.568672,3.652475,3.561706,3.578648,3.59095,3.459008,3.565559,LOC102121963
ENSMFAG00000034594_KRT84,3.758815,3.274258,3.857345,3.473447,3.621678,3.549127,3.669031,3.56321,KRT84
ENSMFAG00000001220_ARRB2,3.440923,3.4958,3.682387,3.567299,3.562122,3.697248,3.722268,3.352004,ARRB2
ENSMFAG00000026776_SH3RF1,3.431235,3.357362,3.656489,3.739075,3.748545,3.589498,3.641437,3.71895,SH3RF1
ENSMFAG00000010407_RF01963,3.640101,3.29186,3.732484,3.342104,3.479688,3.614242,4.034171,3.325699,RF01963
ENSMFAG00000035777_AGFG2,3.236426,3.397391,3.547588,3.583478,3.600476,3.769884,3.996234,3.365108,AGFG2
ENSMFAG00000030336_HRH1,4.047861,3.620719,3.90588,3.282599,3.370113,3.381044,3.521539,3.661831,HRH1
ENSMFAG00000002479_APP,3.483092,3.465381,3.638369,3.410742,3.473816,3.627366,4.014526,3.343102,APP
ENSMFAG00000033956_DENND6B,3.667104,3.705212,3.755627,3.456792,3.465467,3.533907,3.528607,3.44402,DENND6B
ENSMFAG00000033335_PIGG,3.695216,3.496257,3.732954,3.388105,3.565537,3.685867,3.442482,3.523065,PIGG
ENSMFAG00000000684_KCNH6,3.335537,3.368618,3.576205,3.586398,3.680501,3.599701,3.847023,3.40431,KCNH6
ENSMFAG00000014621_RF01965,3.590125,3.348274,3.79316,3.328743,3.46448,3.592104,3.862874,3.32691,RF01965
ENSMFAG00000037096_KRT37,3.469852,3.247002,3.592201,3.444743,3.542888,3.617799,3.986212,3.451628,KRT37
ENSMFAG00000000503_RASA3,3.253191,3.441293,3.652501,3.580424,3.625973,3.56788,3.762638,3.494479,RASA3
ENSMFAG00000047098_ENSMFAG00000047098,3.675919,3.397182,3.711649,3.330251,3.40482,3.606654,3.714634,3.486094,ENSMFAG00000047098
ENSMFAG00000042406_ASPHD1,3.653,3.505479,3.606512,3.508924,3.469129,3.464046,3.616058,3.6397370000000002,ASPHD1
ENSMFAG00000043470_SYT7,3.609608,3.512508,3.668429,3.405054,3.396195,3.50578,3.683834,3.48381,SYT7
ENSMFAG00000032067_PPP1R37,3.47867,3.373962,3.581147,3.472601,3.486973,3.616721,3.767556,3.409048,PPP1R37
ENSMFAG00000041637_FBXL18,3.735686,3.547318,3.561129,3.411605,3.398637,3.460708,3.652408,3.39968,FBXL18
ENSMFAG00000043395_ROBO3,3.630824,3.33839,3.597878,3.607393,3.685848,3.414497,3.465858,3.442706,ROBO3
ENSMFAG00000032487_BCL11B,3.51829,3.261115,3.636199,3.363246,3.444923,3.600512,3.88382,3.482156,BCL11B
ENSMFAG00000046790_ENSMFAG00000046790,3.420654,3.32823,3.567276,3.396551,3.466653,3.696966,3.820467,3.287228,ENSMFAG00000046790
ENSMFAG00000046181_TRIM8,3.691129,3.447131,3.461071,3.465624,3.424826,3.524285,3.676086,3.442989,TRIM8
ENSMFAG00000031358_NRXN3,3.3012,3.425384,3.643543,3.479291,3.579529,3.570161,3.681011,3.477254,NRXN3
ENSMFAG00000036507_ARHGAP20,3.344498,3.237121,3.614823,3.57681,3.668552,3.49828,3.737071,3.915937,ARHGAP20
ENSMFAG00000003948_AWAT2,3.148745,3.234699,3.324148,3.621545,3.727068,3.614822,3.979849,3.440589,AWAT2
ENSMFAG00000042106_GABBR2,3.400064,3.462802,3.609627,3.503206,3.502959,3.555703,3.613647,3.39,GABBR2
ENSMFAG00000036457_ST3GAL1,3.418777,3.127719,3.671967,3.309205,3.442334,3.609075,4.057361,3.283362,ST3GAL1
ENSMFAG00000045738_TBC1D25,3.449288,3.402223,3.593336,3.386577,3.40823,3.54763,3.836664,3.347485,TBC1D25
ENSMFAG00000045225_SRPX2,3.406368,3.403346,3.706041,3.306581,3.418707,3.497173,3.867446,3.321298,SRPX2
ENSMFAG00000010630_RF01970,3.618678,3.328316,3.641369,3.212675,3.324969,3.524039,3.882657,3.177898,RF01970
ENSMFAG00000040121_PIP4K2C,3.394351,3.352343,3.639448,3.312072,3.468911,3.599614,3.713825,3.151568,PIP4K2C
ENSMFAG00000003839_UPK2,3.441088,3.137829,3.607163,3.394215,3.525906,3.393405,3.916944,3.493484,UPK2
ENSMFAG00000043547_CD27,3.308538,3.308074,3.47693,3.586564,3.63663,3.290559,3.799243,3.788256,CD27
ENSMFAG00000037615_FAM207A,3.378768,3.457759,3.507991,3.497482,3.517884,3.352201,3.639262,3.484518,FAM207A
ENSMFAG00000046322_PCDH10,3.456437,3.212744,3.531499,3.271447,3.359564,3.556157,3.936993,3.34073,PCDH10
ENSMFAG00000031460_PTX4,3.383101,3.270402,3.522131,3.192561,3.262639,3.450509,4.148184,3.371324,PTX4
ENSMFAG00000031919_CNTN4,3.413762,3.205417,3.556953,3.23519,3.335788,3.563594,3.857606,3.437633,CNTN4
ENSMFAG00000030914_GRIN1,3.462119,3.537209,3.525409,3.385614,3.350891,3.37331,3.512755,3.342233,GRIN1
ENSMFAG00000043462_GPR26,3.582648,3.322198,3.582964,3.142014,3.186398,3.589111,3.724819,3.324339,GPR26
ENSMFAG00000045077_ADRA1B,3.293196,3.142119,3.449859,3.23145,3.334164,3.597279,4.073363,3.204882,ADRA1B
ENSMFAG00000001692_MAPK8IP2,3.399204,3.433689,3.425016,3.366448,3.279676,3.411549,3.74526,3.378749,MAPK8IP2
ENSMFAG00000038559_SARDH,3.299614,3.223215,3.457219,3.33348,3.387899,3.61622,3.715812,3.137959,SARDH
ENSMFAG00000001889_PPP1R14C,3.364042,3.293095,3.495628,3.363716,3.420271,3.432016,3.661459,3.232873,PPP1R14C
ENSMFAG00000000642_PPM1F,3.472332,3.242495,3.482729,3.357358,3.397479,3.461339,3.58499,3.339185,PPM1F
ENSMFAG00000002264_KCNK4,3.660215,3.410682,3.69873,3.158599,3.160598,3.427766,3.409284,3.231831,KCNK4
ENSMFAG00000041572_DTX4,3.198023,3.234287,3.403419,3.412368,3.587824,3.376328,3.708409,3.223981,DTX4
ENSMFAG00000018750_RF01964,3.514712,3.174186,3.514259,3.168085,3.316065,3.39913,3.802273,3.288685,RF01964
ENSMFAG00000037792_SIPA1L3,3.640239,3.375372,3.614958,3.138997,3.158525,3.42418,3.524674,3.226753,SIPA1L3
ENSMFAG00000031172_BATF,3.30945,3.277062,3.452493,3.453127,3.53032,3.353169,3.462832,3.395693,BATF
ENSMFAG00000003054_RASGRF2,3.468991,3.243575,3.438027,3.258116,3.304396,3.481568,3.522858,3.312122,RASGRF2
ENSMFAG00000011839_ENSMFAG00000011839,3.331048,3.288615,3.459643,3.270166,3.31081,3.382135,3.601693,3.256041,ENSMFAG00000011839
ENSMFAG00000015799_PEAK3,3.206637,3.113532,3.434848,3.345653,3.37672,3.531444,3.5703,3.13212,PEAK3
ENSMFAG00000034218_RGS11,3.455767,3.234384,3.544573,3.145717,3.212225,3.409435,3.55109,3.13931,RGS11
ENSMFAG00000025645_CHRNA6,3.402833,3.151125,3.410601,3.193224,3.211357,3.428029,3.647365,3.274998,CHRNA6
ENSMFAG00000039614_ENSMFAG00000039614,3.331754,3.018388,3.417818,3.507165,3.597004,3.283433,3.282048,3.635712,ENSMFAG00000039614
ENSMFAG00000044342_LHX6,3.24915,3.217361,3.448961,3.182731,3.251213,3.280723,3.791621,3.201103,LHX6
ENSMFAG00000001094_KRT3,3.480234,3.202343,3.36582,3.214054,3.343149,3.366727,3.422466,3.357183,KRT3
ENSMFAG00000039026_COA1,3.161798,3.066472,3.335367,3.201926,3.330788,3.419228,3.788459,3.252588,COA1
ENSMFAG00000027809_ENSMFAG00000027809,3.230006,3.149508,3.426994,3.236404,3.296863,3.450324,3.476952,3.171032,ENSMFAG00000027809
ENSMFAG00000042148_DGKB,3.772874,3.232846,3.663981,3.19945,3.253175,3.067129,3.048258,3.593261,DGKB
ENSMFAG00000028497_AACS,3.376427,3.217394,3.465399,3.229914,3.321955,3.264105,3.352963,3.171337,AACS
ENSMFAG00000045716_DHRS11,3.090669,3.068932,3.349758,3.208667,3.356254,3.578052,3.558929,3.00327,DHRS11
ENSMFAG00000030948_CUBN,3.501946,3.228154,3.420309,3.115265,3.190577,3.378889,3.34658,3.241447,CUBN
ENSMFAG00000045759_CASS4,3.243088,3.0515,3.375785,3.400575,3.522449,3.17214,3.412352,3.393613,CASS4
ENSMFAG00000036621_IGSF8,3.088105,3.206491,3.305213,3.382596,3.387547,3.222463,3.511105,3.260383,IGSF8
ENSMFAG00000039604_ACTC1,3.039225,3.047006,3.159968,3.281064,3.319791,3.481365,3.65947,3.219841,ACTC1
ENSMFAG00000032745_GLI1,3.352879,3.115219,3.238941,3.080367,3.155422,3.365005,3.623309,3.226236,GLI1
ENSMFAG00000042818_IRAK1,3.282236,3.121083,3.248789,3.138127,3.187596,3.492342,3.433069,3.076212,IRAK1
ENSMFAG00000007806_CDK5R1,3.334023,3.21612,3.281606,3.1501,3.192062,3.285292,3.440413,3.15169,CDK5R1
ENSMFAG00000004055_PLEKHG5,3.541145,3.354577,3.350392,3.097259,3.11059,3.215391,3.224984,3.255411,PLEKHG5
ENSMFAG00000016945_KLHL25,3.264699,3.10203,3.271849,3.193427,3.251165,3.327519,3.434767,3.170564,KLHL25
ENSMFAG00000036984_LRRC4B,3.260479,3.119581,3.244318,3.243255,3.242543,3.125293,3.340911,3.187114,LRRC4B
ENSMFAG00000045110_KCNH3,3.153878,3.013247,3.226594,3.285034,3.301188,3.187246,3.344136,3.070499,KCNH3
ENSMFAG00000041328_SHC3,3.655154,3.220749,3.27801,3.041084,3.045593,3.212664,3.048601,3.281058,SHC3
ENSMFAG00000034490_SLC35E1,3.162397,3.09748,3.226879,3.200631,3.197702,3.227297,3.375385,3.055284,SLC35E1
ENSMFAG00000041435_KCNK1,3.165354,3.053613,3.268976,3.04461,3.076658,3.272708,3.578219,3.031938,KCNK1
ENSMFAG00000045320_INTS1,3.261829,3.279947,3.282752,3.16187,3.110819,3.090949,3.233917,3.186751,INTS1
ENSMFAG00000038797_USP43,3.16348,3.032107,3.281177,3.066945,3.188251,3.124304,3.533217,3.116321,USP43
ENSMFAG00000033155_ST3GAL2,3.388942,3.173192,3.166083,3.055389,3.032764,3.192703,3.248173,3.003722,ST3GAL2
ENSMFAG00000038392_EGR3,3.19942,3.074044,3.244609,3.121276,3.139395,3.147454,3.307513,3.053799,EGR3
ENSMFAG00000030581_DNM1,3.294739,3.222024,3.173205,3.062582,3.051403,3.153438,3.2455,2.942675,DNM1
ENSMFAG00000039503_SLC25A23,3.382119,3.157033,3.216198,3.093612,3.074754,3.143402,3.076619,3.024678,SLC25A23
ENSMFAG00000036724_ENSMFAG00000036724,3.318376,3.120774,3.195507,3.066992,3.107811,3.020609,3.275811,3.322203,ENSMFAG00000036724
ENSMFAG00000038649_COL9A3,3.155571,3.123534,3.186313,3.00017,3.043392,3.133209,3.266556,3.100802,COL9A3
ENSMFAG00000038546_DUSP6,3.220547,3.102463,3.128353,3.004457,3.046896,3.061429,3.085578,3.060484,DUSP6
ENSMFAG00000041061_PLEKHB1,-3.109556,-3.013822,-3.090156,-3.055666,-3.150771,-3.091974,-3.049614,-3.127422,PLEKHB1
ENSMFAG00000035936_LIPA,-3.264683,-3.094067,-3.089724,-3.018977,-3.106939,-3.080476,-3.091459,-3.126936,LIPA
ENSMFAG00000030958_ENSMFAG00000030958,-3.009924,-3.105152,-3.015866,-3.06456,-3.03797,-3.169164,-3.35251,-3.198855,ENSMFAG00000030958
ENSMFAG00000046214_SEMA6D,-6.042348,-6.300179,-7.126563,-6.88706,-7.170327,-7.207149,-7.961897,-6.868932,SEMA6D
ENSMFAG00000033253_LACTB2,-3.120497,-3.127676,-3.150352,-3.130364,-3.20265,-3.079961,-3.193509,-3.035621,LACTB2
ENSMFAG00000043449_CCDC175,-3.074802,-3.082941,-3.16923,-3.156244,-3.178454,-3.220376,-3.14496,-2.983535,CCDC175
ENSMFAG00000044399_SLC25A35,-3.150115,-3.009533,-3.189967,-3.05035,-3.21548,-3.138308,-3.546232,-3.229509,SLC25A35
ENSMFAG00000040017_TRAF6,-3.330192,-3.181736,-3.209202,-3.089926,-3.104665,-3.207388,-3.214252,-3.08131,TRAF6
ENSMFAG00000042928_SERPINA1,-3.444872,-3.192386,-3.305516,-3.028433,-3.106001,-3.091331,-3.195323,-3.179019,SERPINA1
ENSMFAG00000033976_LMCD1,-3.1937,-3.081645,-3.2673,-3.188443,-3.302939,-3.180934,-3.309502,-3.256683,LMCD1
ENSMFAG00000031323_PTPRD,-6.204062,-5.8856020000000004,-6.758353,-6.496461,-6.833889,-6.954922,-7.402787,-6.37905,PTPRD
ENSMFAG00000033539_BTD,-3.222203,-3.091345,-3.249712,-3.179494,-3.222015,-3.293845,-3.329655,-3.236071,BTD
ENSMFAG00000035456_EIF3E,-3.289715,-3.233356,-3.351331,-3.054636,-3.075511,-3.170879,-3.47365,-2.964379,EIF3E
ENSMFAG00000033716_ACSL1,-3.478326,-3.233913,-3.296115,-3.173372,-3.238777,-3.177877,-3.177818,-3.290689,ACSL1
ENSMFAG00000002420_CDC23,-3.053691,-3.004679,-3.245704,-3.275686,-3.364316,-3.424215,-3.519529,-3.251879,CDC23
ENSMFAG00000036757_C2orf40,-3.356975,-3.048621,-3.421935,-3.045162,-3.097354,-3.437766,-3.521326,-3.134425,C2orf40
ENSMFAG00000039184_SCARB2,-5.279989,-5.481793,-6.202593,-6.249825,-6.901024,-6.22602,-6.971244,-6.219061,SCARB2
ENSMFAG00000045545_C3orf38,-3.231915,-3.078157,-3.420088,-3.201672,-3.281905,-3.25174,-3.501168,-3.02899,C3orf38
ENSMFAG00000038282_ST6GALNAC3,-3.604029,-3.38748,-3.294454,-3.128254,-3.20803,-3.199772,-3.149268,-3.270548,ST6GALNAC3
ENSMFAG00000002207_PLS1,-5.412419,-5.658385,-6.391292,-5.684265,-5.927594,-5.859918,-6.990167,-5.931362,PLS1
ENSMFAG00000043168_HSPA2,-3.587528,-3.278827,-3.295876,-3.162828,-3.247798,-3.204869,-3.210391,-3.286626,HSPA2
ENSMFAG00000013431_CYP7B1,-3.487473,-3.277574,-3.291152,-3.235388,-3.311868,-3.225304,-3.20842,-3.255841,CYP7B1
ENSMFAG00000000702_SLC6A9,-3.197955,-3.110546,-3.296947,-3.216299,-3.353611,-3.380009,-3.49616,-3.172325,SLC6A9
ENSMFAG00000044752_ENSMFAG00000044752,-3.241455,-3.170231,-3.26389,-3.321433,-3.331681,-3.397205,-3.377869,-3.293953,ENSMFAG00000044752
ENSMFAG00000036809_TRAF4,-3.509295,-3.250766,-3.314882,-3.183005,-3.19119,-3.28658,-3.374505,-3.401759,TRAF4
ENSMFAG00000047144_ENSMFAG00000047144,-3.30144,-3.143972,-3.278393,-3.239551,-3.287599,-3.415153,-3.593842,-3.368235,ENSMFAG00000047144
ENSMFAG00000042061_TMEM139,-3.23508,-3.137217,-3.331695,-3.295129,-3.40093,-3.446898,-3.423233,-3.122566,TMEM139
ENSMFAG00000002286_SLC7A9,-3.243657,-3.15022,-3.36937,-3.300904,-3.417334,-3.434285,-3.555324,-3.28752,SLC7A9
ENSMFAG00000004105_NXT2,-3.555438,-3.44915,-3.378542,-3.279107,-3.269097,-3.310745,-3.243378,-3.285662,NXT2
ENSMFAG00000044622_FOLH1,-3.424686,-3.333298,-3.371719,-3.258887,-3.319099,-3.369621,-3.415631,-3.288378,FOLH1
ENSMFAG00000028065_TMEM95,-3.313172,-3.111452,-3.378164,-3.385757,-3.555113,-3.432101,-3.400948,-3.477303,TMEM95
ENSMFAG00000046645_ENSMFAG00000046645,-3.104723,-3.068105,-3.41577,-3.392647,-3.529438,-3.43842,-3.627716,-3.378358,ENSMFAG00000046645
ENSMFAG00000001093_HDAC1,-3.359631,-3.29243,-3.361165,-3.325754,-3.337024,-3.341954,-3.599576,-3.397319,HDAC1
ENSMFAG00000046396_PGGT1B,-3.405879,-3.250923,-3.335205,-3.228875,-3.2753,-3.467548,-3.688278,-3.103382,PGGT1B
ENSMFAG00000001669_RNF114,-3.463896,-3.335722,-3.41228,-3.353957,-3.411344,-3.35309,-3.452249,-3.416525,RNF114
ENSMFAG00000037734_SYS1,-3.513612,-3.173485,-3.523721,-3.253329,-3.307083,-3.492463,-3.524345,-3.489776,SYS1
ENSMFAG00000037287_EFS,-3.377948,-3.270074,-3.419314,-3.313764,-3.432227,-3.453112,-3.535208,-3.394465,EFS
ENSMFAG00000036983_SPPL2A,-3.271503,-3.199649,-3.394724,-3.378919,-3.438515,-3.383158,-3.738889,-3.247603,SPPL2A
ENSMFAG00000000581_GSTCD,-3.369932,-3.258535,-3.384534,-3.33239,-3.385986,-3.542989,-3.538385,-3.236984,GSTCD
ENSMFAG00000030706_RF00213,-3.318772,-3.196011,-3.573335,-3.417661,-3.443983,-3.505471,-3.426961,-3.431309,RF00213
ENSMFAG00000012407_H2AC11,-3.232088,-3.205195,-3.563043,-3.200792,-3.281078,-3.549536,-3.872097,-3.260612,H2AC11
ENSMFAG00000003493_JAK1,-3.143239,-3.094666,-3.409055,-3.34319,-3.54081,-3.372104,-4.026781,-3.33877,JAK1
ENSMFAG00000034341_IQCG,-3.486102,-3.238819,-3.432129,-3.28234,-3.427331,-3.592166,-3.485169,-3.286753,IQCG
ENSMFAG00000032486_SGK2,-3.313191,-3.232172,-3.442353,-3.320739,-3.491235,-3.501034,-3.670571,-3.35752,SGK2
ENSMFAG00000002658_SLC2A12,-3.441858,-3.31952,-3.415736,-3.317598,-3.324055,-3.507219,-3.681972,-3.224432,SLC2A12
ENSMFAG00000014904_FFAR1,-3.207596,-3.157922,-3.410027,-3.37379,-3.414218,-3.595718,-3.880315,-3.386646,FFAR1
ENSMFAG00000000424_NDE1,-3.474826,-3.369628,-3.476012,-3.365481,-3.491652,-3.410874,-3.483252,-3.506935,NDE1
ENSMFAG00000044728_PMP2,-3.706711,-3.546156,-3.53478,-3.263222,-3.29338,-3.256615,-3.473482,-3.449627,PMP2
ENSMFAG00000038147_ODC1,-3.298782,-3.182667,-3.559463,-3.451799,-3.534921,-3.456128,-3.612989,-3.502494,ODC1
ENSMFAG00000043312_ENSMFAG00000043312,-3.524112,-3.124613,-3.671792,-3.315225,-3.390041,-3.401599,-3.684899,-3.238648,ENSMFAG00000043312
ENSMFAG00000027151_CA2,-5.721594,-5.805635,-6.223324,-5.744275,-5.998814,-5.980958,-6.446322,-5.93821,CA2
ENSMFAG00000033880_CNKSR3,-3.590769,-3.448634,-3.568374,-3.297246,-3.430119,-3.413328,-3.42885,-3.546758,CNKSR3
ENSMFAG00000043795_NFATC3,-3.360713,-3.371846,-3.456839,-3.430829,-3.483749,-3.470964,-3.660114,-3.397634,NFATC3
ENSMFAG00000033861_JPT2,-3.497144,-3.336683,-3.490203,-3.425127,-3.55333,-3.439054,-3.538487,-3.448566,JPT2
ENSMFAG00000001468_ZSCAN32,-3.464348,-3.181892,-3.540715,-3.439775,-3.560369,-3.562624,-3.591071,-3.382608,ZSCAN32
ENSMFAG00000026331_MUTYH,-3.382783,-3.288624,-3.648384,-3.385938,-3.42733,-3.595176,-3.683011,-3.633712,MUTYH
ENSMFAG00000000690_MED14,-3.69443,-3.340451,-3.556018,-3.307876,-3.293815,-3.593441,-3.668363,-3.370945,MED14
ENSMFAG00000037136_SOAT1,-3.738335,-3.338837,-3.593721,-3.442636,-3.427586,-3.341385,-3.663762,-3.515631,SOAT1
ENSMFAG00000030971_SOX10,-3.544687,-3.373216,-3.505431,-3.433597,-3.593596,-3.492181,-3.611012,-3.597779,SOX10
ENSMFAG00000001391_CDCA7L,-3.475562,-3.320816,-3.621001,-3.426976,-3.541067,-3.52807,-3.697197,-3.386744,CDCA7L
ENSMFAG00000003162_H6PD,-3.675828,-3.364152,-3.515414,-3.382125,-3.380971,-3.600754,-3.725492,-3.490616,H6PD
ENSMFAG00000001130_TEP1,-3.713127,-3.481186,-3.539261,-3.353919,-3.360893,-3.461372,-3.750321,-3.446746,TEP1
ENSMFAG00000000422_VWA1,-3.623957,-3.432814,-3.566152,-3.448612,-3.56482,-3.367645,-3.6665,-3.802173,VWA1
ENSMFAG00000043003_RFWD3,-3.768246,-3.474673,-3.759652,-3.241294,-3.268277,-3.682515,-3.488126,-3.352056,RFWD3
ENSMFAG00000002821_SLC4A2,-3.457709,-3.341565,-3.650033,-3.419463,-3.546476,-3.485844,-3.805728,-3.691767,SLC4A2
ENSMFAG00000040808_OLIG2,-3.700514,-3.627139,-3.574623,-3.414016,-3.518052,-3.412118,-3.507416,-3.723288,OLIG2
ENSMFAG00000034385_SLC2A10,-3.626728,-3.388145,-3.553008,-3.521194,-3.575254,-3.488692,-3.604268,-3.498049,SLC2A10
ENSMFAG00000001102_RDH12,-3.496802,-3.15561,-3.683746,-3.604538,-3.739953,-3.30805,-3.819052,-3.844939,RDH12
ENSMFAG00000003818_SLC11A2,-5.392745,-5.271191,-5.961794,-5.956612,-6.21265,-5.771343,-6.369864,-6.380214,SLC11A2
ENSMFAG00000046287_ACP6,-3.353203,-3.358333,-3.618047,-3.523034,-3.608584,-3.516371,-3.835778,-3.634068,ACP6
ENSMFAG00000000755_AC004922.1,-3.537244,-3.324021,-3.426956,-3.581768,-3.60353,-3.687301,-3.719898,-3.445644,AC004922.1
ENSMFAG00000030156_P2RY2,-3.250228,-3.05397,-3.693697,-3.558625,-3.690563,-3.673538,-3.962507,-3.324494,P2RY2
ENSMFAG00000036102_CYP27A1,-3.440996,-3.330426,-3.602587,-3.489436,-3.682477,-3.5002,-3.84873,-3.576892,CYP27A1
ENSMFAG00000030355_GAL3ST1,-3.552784,-3.46267,-3.569735,-3.507231,-3.621381,-3.564835,-3.623202,-3.54846,GAL3ST1
ENSMFAG00000003951_ENSMFAG00000003951,-3.406184,-3.27913,-3.559355,-3.562949,-3.758681,-3.573473,-3.789985,-3.642302,ENSMFAG00000003951
ENSMFAG00000046219_KCNK17,-3.141482,-3.159396,-3.450763,-3.911177,-4.039006,-3.528193,-3.720441,-3.853338,KCNK17
ENSMFAG00000035347_ABCG1,-3.775331,-3.416533,-3.936793,-3.232715,-3.311861,-3.624305,-3.658306,-3.345449,ABCG1
ENSMFAG00000038411_AASS,-3.58304,-3.553319,-3.658338,-3.446051,-3.435585,-3.499815,-3.784995,-3.450041,AASS
ENSMFAG00000000805_ITPRID1,-3.53625,-3.412895,-3.492875,-3.643685,-3.764272,-3.526236,-3.615674,-3.682801,ITPRID1
ENSMFAG00000000064_MCMBP,-3.696988,-3.355989,-3.703146,-3.441596,-3.477878,-3.552466,-3.765144,-3.425954,MCMBP
ENSMFAG00000001376_SELENOS,-3.587654,-3.508687,-3.568455,-3.526645,-3.678381,-3.59203,-3.544932,-3.594104,SELENOS
ENSMFAG00000033874_LEPROT,-3.504983,-3.433081,-3.662155,-3.529482,-3.595,-3.592773,-3.751973,-3.348753,LEPROT
ENSMFAG00000031273_ABCD4,-3.22948,-3.233565,-3.597488,-3.633532,-3.795105,-3.728317,-3.872856,-3.536609,ABCD4
ENSMFAG00000039673_ALDH6A1,-3.740112,-3.754652,-3.598718,-3.504849,-3.542797,-3.590829,-3.445384,-3.628337,ALDH6A1
ENSMFAG00000039255_CTTNBP2,-4.937823,-4.874447,-5.956473,-5.663033,-6.239013,-5.890087,-6.769354,-5.379948,CTTNBP2
ENSMFAG00000001852_TMLHE,-3.69457,-3.510125,-3.602907,-3.560691,-3.55521,-3.540077,-3.803227,-3.567013,TMLHE
ENSMFAG00000042174_TP53RK,-3.925794,-3.436392,-3.743121,-3.376327,-3.587139,-3.719391,-3.579576,-3.519622,TP53RK
ENSMFAG00000007238_GLTP,-3.913492,-3.512433,-3.577266,-3.483881,-3.604753,-3.587732,-3.692797,-3.749158,GLTP
ENSMFAG00000022782_TMBIM1,-3.626312,-3.421169,-3.635521,-3.591737,-3.646179,-3.675042,-3.899052,-3.676145,TMBIM1
ENSMFAG00000030275_CMTM5,-3.616012,-3.467238,-3.639093,-3.597854,-3.700197,-3.709609,-3.79519,-3.689488,CMTM5
ENSMFAG00000038577_MTMR14,-3.558867,-3.230273,-3.733644,-3.658348,-3.77938,-3.57375,-4.004903,-3.950876,MTMR14
ENSMFAG00000042332_HAUS4,-3.383984,-3.492957,-3.777733,-3.729376,-3.768707,-3.627885,-3.830121,-3.597514,HAUS4
ENSMFAG00000019220_ALG5,-3.569353,-3.448266,-3.652062,-3.47579,-3.551163,-3.916323,-4.004715,-3.430201,ALG5
ENSMFAG00000039426_ISM2,-3.378952,-3.388059,-3.742084,-3.704218,-3.804208,-3.802033,-3.864097,-3.678823,ISM2
ENSMFAG00000002374_FBXO10,-3.731932,-3.4437,-3.864463,-3.452504,-3.562667,-3.79379,-3.876031,-3.398358,FBXO10
ENSMFAG00000017291_ZNF322,-3.681791,-3.481909,-3.730514,-3.483702,-3.570225,-3.7818,-4.009328,-3.392219,ZNF322
ENSMFAG00000031673_GALNT6,-3.38017,-3.516138,-3.806115,-3.561935,-3.66161,-3.92767,-3.888214,-3.283235,GALNT6
ENSMFAG00000046469_ENSMFAG00000046469,-3.733854,-3.602343,-3.668408,-3.617546,-3.71283,-3.580561,-3.839014,-3.735824,ENSMFAG00000046469
ENSMFAG00000033021_MYO1D,-5.162397,-5.109851,-5.693467,-5.375847,-5.566041,-5.765542,-6.051853,-5.646421,MYO1D
ENSMFAG00000042357_ANXA1,-3.216214,-3.454258,-3.690964,-3.623009,-3.732584,-3.87005,-4.220435,-3.497481,ANXA1
ENSMFAG00000045125_WDYHV1,-3.684431,-3.490689,-3.665743,-3.738917,-3.775639,-3.582862,-3.888154,-3.806727,WDYHV1
ENSMFAG00000032876_C12orf29,-3.400264,-3.425873,-3.805773,-3.512904,-3.693706,-3.770227,-4.267197,-3.426276,C12orf29
